ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree,num__age,num__income,num__family,num__mortgage,cat__age_bracket_name_Baby boomers,cat__age_bracket_name_Generation X,cat__age_bracket_name_Generation Z,cat__age_bracket_name_Millennials,cat__education_ensino_medio,cat__education_ensino_superior,cat__education_pos_graduacao
4654,34,10,155,92780,2,6.5,ensino_medio,0,0,0,0,1,1,2,Millennials,51.66666666666666,0.0419354838709677,0.0419354838709677,23.846153846153847,2,high school,,,,,,,,,,,
4655,44,17,69,90095,3,2.67,ensino_superior,0,0,0,0,0,0,3,Generation X,17.25,0.038695652173913,0.038695652173913,25.842696629213485,2,college,,,,,,,,,,,
4656,33,7,188,95054,2,7.0,ensino_superior,581,1,0,0,0,0,2,Millennials,62.66666666666666,0.0372340425531914,3.127659574468085,26.857142857142858,1,college,,,,,,,,,,,
4657,47,21,38,91101,3,0.6,ensino_superior,0,0,1,0,0,0,3,Generation X,9.5,0.0157894736842105,0.0157894736842105,63.333333333333336,2,college,,,,,,,,,,,
4658,41,16,9,90089,2,0.3,ensino_superior,0,0,0,0,0,1,2,Millennials,3.0,0.0333333333333333,0.0333333333333333,30.0,2,college,,,,,,,,,,,
4659,36,11,69,95929,4,2.1,pos_graduacao,0,0,0,0,1,1,2,Millennials,13.8,0.0304347826086956,0.0304347826086956,32.857142857142854,2,postgraduate,,,,,,,,,,,
4660,28,4,199,92121,1,6.33,ensino_medio,0,0,0,0,0,0,2,Millennials,99.5,0.0318090452261306,0.0318090452261306,31.43759873617693,1,high school,,,,,,,,,,,
4661,59,35,38,92122,1,0.8,ensino_medio,0,0,0,0,1,0,4,Baby boomers,19.0,0.0210526315789473,0.0210526315789473,47.5,3,high school,,,,,,,,,,,
4662,43,19,129,95039,1,5.0,ensino_medio,0,0,1,0,1,0,3,Generation X,64.5,0.0387596899224806,0.0387596899224806,25.8,2,high school,,,,,,,,,,,
4663,56,31,59,94303,2,1.9,ensino_superior,0,0,0,0,1,0,3,Generation X,19.666666666666668,0.0322033898305084,0.0322033898305084,31.05263157894737,3,college,,,,,,,,,,,
4664,28,3,115,92407,1,1.9,ensino_medio,200,0,0,0,1,0,2,Millennials,57.5,0.0165217391304347,1.7556521739130435,60.526315789473685,1,high school,,,,,,,,,,,
4665,62,37,83,93657,4,0.1,ensino_superior,0,0,0,0,0,0,4,Baby boomers,16.6,0.0012048192771084,0.0012048192771084,830.0,3,college,,,,,,,,,,,
4666,40,16,65,90095,2,3.2,ensino_medio,0,0,0,0,1,0,2,Millennials,21.666666666666668,0.0492307692307692,0.0492307692307692,20.3125,2,high school,,,,,,,,,,,
4667,34,9,72,94555,3,2.3,ensino_medio,124,0,0,0,0,0,2,Millennials,18.0,0.0319444444444444,1.7541666666666669,31.30434782608696,1,high school,,,,,,,,,,,
4668,52,28,72,94720,1,1.6,pos_graduacao,0,0,0,0,1,0,3,Generation X,36.0,0.0222222222222222,0.0222222222222222,45.0,2,postgraduate,,,,,,,,,,,
4669,40,14,63,94025,3,0.5,pos_graduacao,221,0,0,0,1,0,2,Millennials,15.75,0.0079365079365079,3.515873015873016,126.0,2,postgraduate,,,,,,,,,,,
4670,27,1,64,94501,4,1.8,ensino_superior,0,0,0,0,1,1,2,Millennials,12.8,0.028125,0.028125,35.55555555555556,1,college,,,,,,,,,,,
4671,52,26,194,94305,1,1.7,ensino_medio,0,0,0,0,1,0,3,Generation X,97.0,0.0087628865979381,0.0087628865979381,114.11764705882354,2,high school,,,,,,,,,,,
4672,39,14,104,95035,1,4.0,pos_graduacao,0,0,0,1,1,1,2,Millennials,52.0,0.0384615384615384,0.0384615384615384,26.0,2,postgraduate,,,,,,,,,,,
4673,52,26,180,95831,1,1.7,ensino_medio,550,0,0,0,1,0,3,Generation X,90.0,0.0094444444444444,3.0650000000000004,105.88235294117648,2,high school,,,,,,,,,,,
4674,50,23,18,95503,2,1.0,ensino_superior,88,0,0,0,1,1,3,Generation X,6.0,0.0555555555555555,4.944444444444445,18.0,2,college,,,,,,,,,,,
4675,40,14,93,93933,1,2.8,pos_graduacao,328,0,1,1,1,1,2,Millennials,46.5,0.0301075268817204,3.556989247311828,33.214285714285715,2,postgraduate,,,,,,,,,,,
4676,35,11,32,91360,1,1.33,ensino_medio,137,0,0,0,1,1,2,Millennials,16.0,0.0415625,4.3228125,24.06015037593985,2,high school,,,,,,,,,,,
4677,39,13,68,91950,3,2.1,ensino_medio,0,0,1,0,1,0,2,Millennials,17.0,0.0308823529411764,0.0308823529411764,32.38095238095238,2,high school,,,,,,,,,,,
4678,25,0,38,93407,2,1.6,pos_graduacao,0,0,0,0,0,0,1,Generation Z,12.666666666666666,0.0421052631578947,0.0421052631578947,23.75,1,postgraduate,,,,,,,,,,,
4679,33,7,115,93305,1,2.7,ensino_superior,283,0,0,0,1,0,2,Millennials,57.5,0.0234782608695652,2.4843478260869563,42.59259259259259,1,college,,,,,,,,,,,
4680,26,0,161,94551,2,7.2,ensino_medio,0,0,0,0,0,0,1,Generation Z,53.66666666666666,0.0447204968944099,0.0447204968944099,22.36111111111111,1,high school,,,,,,,,,,,
4681,46,21,154,90245,2,2.8,ensino_medio,94,0,0,0,0,0,3,Generation X,51.333333333333336,0.0181818181818181,0.6285714285714286,55.0,2,high school,,,,,,,,,,,
4683,55,25,44,92093,3,1.0,pos_graduacao,0,0,0,0,1,0,3,Generation X,11.0,0.0227272727272727,0.0227272727272727,44.0,2,postgraduate,,,,,,,,,,,
4684,52,28,149,92121,2,0.4,ensino_medio,0,0,0,0,0,0,3,Generation X,49.66666666666666,0.0026845637583892,0.0026845637583892,372.5,2,high school,,,,,,,,,,,
4685,59,34,103,91360,1,2.6,ensino_medio,0,0,0,0,1,0,4,Baby boomers,51.5,0.0252427184466019,0.0252427184466019,39.61538461538461,3,high school,,,,,,,,,,,
4686,63,39,41,91355,4,1.3,ensino_superior,0,0,0,0,1,0,4,Baby boomers,8.2,0.0317073170731707,0.0317073170731707,31.538461538461537,3,college,,,,,,,,,,,
4687,61,35,113,91741,2,2.8,ensino_medio,0,0,0,0,0,0,4,Baby boomers,37.66666666666666,0.0247787610619469,0.0247787610619469,40.35714285714286,3,high school,,,,,,,,,,,
4688,58,34,48,93460,4,1.3,ensino_superior,0,0,0,0,1,1,3,Generation X,9.6,0.0270833333333333,0.0270833333333333,36.92307692307692,3,college,,,,,,,,,,,
4689,29,3,69,92093,4,1.8,ensino_superior,0,0,0,0,1,1,2,Millennials,13.8,0.0260869565217391,0.0260869565217391,38.333333333333336,1,college,,,,,,,,,,,
4690,51,27,43,95053,4,1.1,ensino_superior,164,0,0,0,1,1,3,Generation X,8.6,0.0255813953488372,3.83953488372093,39.090909090909086,2,college,,,,,,,,,,,
4691,59,34,19,92192,1,0.3,pos_graduacao,0,0,0,0,1,0,4,Baby boomers,9.5,0.0157894736842105,0.0157894736842105,63.333333333333336,3,postgraduate,,,,,,,,,,,
4692,41,17,65,90024,3,2.1,pos_graduacao,0,0,0,0,1,0,2,Millennials,16.25,0.0323076923076923,0.0323076923076923,30.952380952380956,2,postgraduate,,,,,,,,,,,
4693,59,35,32,92064,3,0.4,ensino_superior,0,0,0,0,0,1,4,Baby boomers,8.0,0.0125,0.0125,80.0,3,college,,,,,,,,,,,
4694,52,28,20,95616,1,0.3,ensino_medio,0,0,0,0,0,0,3,Generation X,10.0,0.015,0.015,66.66666666666667,2,high school,,,,,,,,,,,
4695,39,13,25,94132,2,0.8,pos_graduacao,0,0,0,0,0,0,2,Millennials,8.333333333333334,0.032,0.032,31.25,2,postgraduate,,,,,,,,,,,
4696,45,19,70,95605,1,2.8,ensino_medio,0,0,0,0,0,1,3,Generation X,35.0,0.04,0.04,25.0,2,high school,,,,,,,,,,,
4697,59,35,70,92103,4,2.3,pos_graduacao,0,0,0,0,0,0,4,Baby boomers,14.0,0.0328571428571428,0.0328571428571428,30.434782608695656,3,postgraduate,,,,,,,,,,,
4698,49,22,103,91330,3,2.0,ensino_superior,167,0,0,0,0,0,3,Generation X,25.75,0.0194174757281553,1.6407766990291262,51.5,2,college,,,,,,,,,,,
4699,48,22,162,94143,3,1.4,ensino_medio,400,1,0,0,0,0,3,Generation X,40.5,0.0086419753086419,2.477777777777778,115.71428571428572,2,high school,,,,,,,,,,,
4700,61,36,61,91320,2,2.8,ensino_medio,153,0,0,0,0,1,4,Baby boomers,20.33333333333333,0.0459016393442622,2.554098360655738,21.78571428571429,3,high school,,,,,,,,,,,
4701,31,7,170,95006,1,6.0,ensino_medio,0,0,0,0,1,0,2,Millennials,85.0,0.0352941176470588,0.0352941176470588,28.33333333333333,1,high school,,,,,,,,,,,
4702,42,16,49,90034,1,2.8,ensino_medio,0,0,0,0,0,0,2,Millennials,24.5,0.0571428571428571,0.0571428571428571,17.5,2,high school,,,,,,,,,,,
4703,35,5,108,90630,2,2.75,pos_graduacao,0,1,1,0,0,0,2,Millennials,36.0,0.0254629629629629,0.0254629629629629,39.27272727272727,1,postgraduate,,,,,,,,,,,
4704,57,27,62,94025,3,2.0,pos_graduacao,0,0,0,0,1,0,3,Generation X,15.5,0.032258064516129,0.032258064516129,31.0,2,postgraduate,,,,,,,,,,,
4705,54,28,102,91360,3,1.7,ensino_superior,0,0,0,0,1,0,3,Generation X,25.5,0.0166666666666666,0.0166666666666666,60.0,2,college,,,,,,,,,,,
4706,61,37,141,92677,3,0.7,ensino_medio,0,1,0,1,1,1,4,Baby boomers,35.25,0.0049645390070921,0.0049645390070921,201.42857142857144,3,high school,,,,,,,,,,,
4707,60,36,8,92626,2,1.0,ensino_medio,0,0,0,0,0,0,4,Baby boomers,2.6666666666666665,0.125,0.125,8.0,3,high school,,,,,,,,,,,
4708,59,35,91,95008,2,1.6,ensino_medio,0,0,1,0,0,1,4,Baby boomers,30.33333333333333,0.0175824175824175,0.0175824175824175,56.875,3,high school,,,,,,,,,,,
4709,62,37,10,92606,3,0.5,ensino_medio,0,0,0,0,1,0,4,Baby boomers,2.5,0.05,0.05,20.0,3,high school,,,,,,,,,,,
4710,26,1,35,90089,2,1.7,ensino_superior,119,0,0,0,0,1,1,Generation Z,11.666666666666666,0.0485714285714285,3.448571428571429,20.58823529411765,1,college,,,,,,,,,,,
4711,41,17,71,92182,3,0.3,pos_graduacao,0,0,0,0,0,1,2,Millennials,17.75,0.004225352112676,0.004225352112676,236.66666666666669,2,postgraduate,,,,,,,,,,,
4712,65,40,59,94022,3,2.4,ensino_medio,0,0,0,0,0,0,4,Baby boomers,14.75,0.0406779661016949,0.0406779661016949,24.583333333333336,4,high school,,,,,,,,,,,
4713,25,0,14,94309,2,0.9,pos_graduacao,0,0,0,0,0,1,1,Generation Z,4.666666666666667,0.0642857142857143,0.0642857142857143,15.555555555555555,1,postgraduate,,,,,,,,,,,
4714,25,1,122,93022,2,0.2,ensino_medio,0,0,0,0,1,0,1,Generation Z,40.66666666666666,0.001639344262295,0.001639344262295,610.0,1,high school,,,,,,,,,,,
4715,27,3,81,90291,3,1.5,ensino_medio,307,0,1,1,1,1,2,Millennials,20.25,0.0185185185185185,3.808641975308642,54.0,1,high school,,,,,,,,,,,
4716,65,39,35,92009,1,0.5,pos_graduacao,150,0,0,0,1,0,4,Baby boomers,17.5,0.0142857142857142,4.3,70.0,3,postgraduate,,,,,,,,,,,
4717,60,34,83,95616,2,1.4,ensino_medio,75,0,1,0,1,0,4,Baby boomers,27.666666666666668,0.016867469879518,0.9204819277108436,59.28571428571429,3,high school,,,,,,,,,,,
4718,29,5,121,95449,1,1.5,ensino_medio,0,0,0,0,1,0,2,Millennials,60.5,0.012396694214876,0.012396694214876,80.66666666666667,1,high school,,,,,,,,,,,
4719,32,6,35,91107,3,1.0,ensino_medio,0,0,1,0,1,0,2,Millennials,8.75,0.0285714285714285,0.0285714285714285,35.0,1,high school,,,,,,,,,,,
4720,32,8,140,94102,4,6.6,pos_graduacao,0,1,0,1,0,1,2,Millennials,28.0,0.0471428571428571,0.0471428571428571,21.21212121212121,1,postgraduate,,,,,,,,,,,
4721,41,15,88,90740,1,2.8,pos_graduacao,0,0,1,0,0,0,2,Millennials,44.0,0.0318181818181818,0.0318181818181818,31.42857142857143,2,postgraduate,,,,,,,,,,,
4722,52,26,70,94117,2,1.1,ensino_medio,0,0,1,0,1,0,3,Generation X,23.33333333333333,0.0157142857142857,0.0157142857142857,63.63636363636363,2,high school,,,,,,,,,,,
4723,40,16,63,92807,1,1.5,pos_graduacao,0,0,0,0,0,0,2,Millennials,31.5,0.0238095238095238,0.0238095238095238,42.0,2,postgraduate,,,,,,,,,,,
4724,39,15,125,90250,1,3.5,ensino_medio,0,0,0,0,1,1,2,Millennials,62.5,0.028,0.028,35.714285714285715,2,high school,,,,,,,,,,,
4725,34,8,21,94107,4,1.0,ensino_medio,0,0,0,0,0,0,2,Millennials,4.2,0.0476190476190476,0.0476190476190476,21.0,1,high school,,,,,,,,,,,
4726,34,8,75,95814,2,1.8,ensino_medio,0,0,0,0,0,0,2,Millennials,25.0,0.024,0.024,41.66666666666666,1,high school,,,,,,,,,,,
4727,34,10,38,95039,1,1.33,ensino_medio,0,0,1,0,1,0,2,Millennials,19.0,0.035,0.035,28.57142857142857,2,high school,,,,,,,,,,,
4728,41,17,58,92009,4,2.67,ensino_medio,0,0,0,0,1,1,2,Millennials,11.6,0.0460344827586206,0.0460344827586206,21.722846441947567,2,high school,,,,,,,,,,,
4729,59,35,31,90630,3,0.4,ensino_superior,0,0,0,0,1,0,4,Baby boomers,7.75,0.0129032258064516,0.0129032258064516,77.5,3,college,,,,,,,,,,,
4730,40,14,18,90049,4,1.5,pos_graduacao,0,0,0,0,0,0,2,Millennials,3.6,0.0833333333333333,0.0833333333333333,12.0,2,postgraduate,,,,,,,,,,,
4731,52,27,29,94720,1,1.5,ensino_superior,159,0,0,0,0,1,3,Generation X,14.5,0.0517241379310344,5.5344827586206895,19.33333333333333,2,college,,,,,,,,,,,
4732,37,11,29,91711,2,1.4,pos_graduacao,0,0,0,0,1,1,2,Millennials,9.666666666666666,0.0482758620689655,0.0482758620689655,20.714285714285715,2,postgraduate,,,,,,,,,,,
4733,39,13,69,92096,3,0.1,ensino_medio,247,0,0,0,0,0,2,Millennials,17.25,0.0014492753623188,3.581159420289855,690.0,2,high school,,,,,,,,,,,
4734,49,23,121,90032,1,4.9,ensino_medio,0,0,0,0,1,0,3,Generation X,60.5,0.040495867768595,0.040495867768595,24.693877551020407,2,high school,,,,,,,,,,,
4735,63,39,64,95814,1,1.8,pos_graduacao,147,0,0,0,1,1,4,Baby boomers,32.0,0.028125,2.325,35.55555555555556,3,postgraduate,,,,,,,,,,,
4736,34,9,84,94707,4,2.2,ensino_superior,323,0,0,0,1,0,2,Millennials,16.8,0.0261904761904761,3.871428571428571,38.18181818181818,1,college,,,,,,,,,,,
4737,51,25,65,94143,3,0.7,ensino_superior,0,0,0,0,0,0,3,Generation X,16.25,0.0107692307692307,0.0107692307692307,92.85714285714286,2,college,,,,,,,,,,,
4738,61,36,85,94998,3,1.8,ensino_superior,0,0,0,0,0,0,4,Baby boomers,21.25,0.0211764705882352,0.0211764705882352,47.22222222222222,3,college,,,,,,,,,,,
4739,56,32,44,94575,3,1.5,ensino_medio,153,0,0,0,1,0,3,Generation X,11.0,0.034090909090909,3.511363636363636,29.33333333333333,3,high school,,,,,,,,,,,
4740,62,38,174,94305,1,4.7,ensino_medio,0,0,0,0,1,1,4,Baby boomers,87.0,0.0270114942528735,0.0270114942528735,37.02127659574468,3,high school,,,,,,,,,,,
4741,56,30,178,93940,1,2.9,ensino_medio,0,0,0,0,1,0,3,Generation X,89.0,0.0162921348314606,0.0162921348314606,61.37931034482759,3,high school,,,,,,,,,,,
4742,58,32,55,93106,4,2.5,ensino_medio,0,0,0,0,1,0,3,Generation X,11.0,0.0454545454545454,0.0454545454545454,22.0,3,high school,,,,,,,,,,,
4743,58,33,25,92121,4,0.9,ensino_superior,90,0,0,0,1,1,3,Generation X,5.0,0.036,3.636,27.77777777777778,3,college,,,,,,,,,,,
4744,50,26,21,94305,1,0.2,ensino_medio,0,0,0,0,1,0,3,Generation X,10.5,0.0095238095238095,0.0095238095238095,105.0,2,high school,,,,,,,,,,,
4745,44,20,72,95616,3,0.3,pos_graduacao,0,0,0,0,1,0,3,Generation X,18.0,0.0041666666666666,0.0041666666666666,240.0,2,postgraduate,,,,,,,,,,,
4746,49,23,129,94085,1,0.3,ensino_medio,0,0,0,0,1,1,3,Generation X,64.5,0.0023255813953488,0.0023255813953488,430.0,2,high school,,,,,,,,,,,
4747,31,7,18,95616,1,0.4,pos_graduacao,0,0,0,0,1,0,2,Millennials,9.0,0.0222222222222222,0.0222222222222222,45.0,1,postgraduate,,,,,,,,,,,
4748,49,25,91,94704,4,1.4,ensino_superior,0,0,0,0,1,0,3,Generation X,18.2,0.0153846153846153,0.0153846153846153,65.0,2,college,,,,,,,,,,,
4749,43,18,38,94309,1,0.5,pos_graduacao,144,0,0,0,1,0,3,Generation X,19.0,0.0131578947368421,3.8026315789473686,76.0,2,postgraduate,,,,,,,,,,,
4750,31,5,21,94115,3,1.0,ensino_medio,0,0,0,0,1,0,2,Millennials,5.25,0.0476190476190476,0.0476190476190476,21.0,1,high school,,,,,,,,,,,
4751,66,41,38,95134,1,1.1,pos_graduacao,0,0,0,0,0,1,4,Baby boomers,19.0,0.0289473684210526,0.0289473684210526,34.54545454545454,4,postgraduate,,,,,,,,,,,
4752,41,17,154,92697,1,1.7,ensino_medio,0,0,0,0,0,1,2,Millennials,77.0,0.011038961038961,0.011038961038961,90.58823529411764,2,high school,,,,,,,,,,,
4753,39,14,178,92123,1,4.1,ensino_medio,207,0,0,0,1,0,2,Millennials,89.0,0.0230337078651685,1.1859550561797751,43.41463414634147,2,high school,,,,,,,,,,,
4754,46,21,85,92867,1,0.2,ensino_superior,0,0,1,1,1,1,3,Generation X,42.5,0.0023529411764705,0.0023529411764705,425.0,2,college,,,,,,,,,,,
4755,57,33,93,94025,2,1.6,ensino_medio,161,0,0,0,0,0,3,Generation X,31.0,0.0172043010752688,1.7483870967741937,58.125,3,high school,,,,,,,,,,,
4756,59,35,151,93106,2,6.0,ensino_medio,0,0,0,0,1,0,4,Baby boomers,50.333333333333336,0.0397350993377483,0.0397350993377483,25.166666666666668,3,high school,,,,,,,,,,,
4757,30,4,78,92677,4,2.2,ensino_superior,236,0,1,0,0,0,2,Millennials,15.6,0.0282051282051282,3.0538461538461537,35.45454545454545,1,college,,,,,,,,,,,
4758,26,2,135,94588,1,1.5,ensino_medio,0,0,0,0,0,0,1,Generation Z,67.5,0.0111111111111111,0.0111111111111111,90.0,1,high school,,,,,,,,,,,
4759,46,21,40,90045,1,0.3,ensino_medio,116,0,0,0,0,0,3,Generation X,20.0,0.0075,2.9075,133.33333333333334,2,high school,,,,,,,,,,,
4760,66,41,80,92093,4,0.1,ensino_superior,0,0,0,0,1,0,4,Baby boomers,16.0,0.00125,0.00125,800.0,4,college,,,,,,,,,,,
4762,61,35,74,91320,2,0.7,ensino_superior,0,0,0,0,1,1,4,Baby boomers,24.666666666666668,0.0094594594594594,0.0094594594594594,105.71428571428572,3,college,,,,,,,,,,,
4763,37,7,94,91016,4,1.8,pos_graduacao,232,0,0,0,1,0,2,Millennials,18.8,0.0191489361702127,2.487234042553192,52.22222222222222,1,postgraduate,,,,,,,,,,,
4764,51,25,173,95051,1,0.5,ensino_superior,0,1,0,0,1,0,3,Generation X,86.5,0.0028901734104046,0.0028901734104046,346.0,2,college,,,,,,,,,,,
4765,56,32,88,95051,4,1.0,ensino_superior,0,0,0,0,1,1,3,Generation X,17.6,0.0113636363636363,0.0113636363636363,88.0,3,college,,,,,,,,,,,
4766,58,34,82,94025,1,4.3,ensino_medio,263,0,0,0,0,0,3,Generation X,41.0,0.0524390243902439,3.259756097560976,19.069767441860467,3,high school,,,,,,,,,,,
4767,41,15,54,91775,3,2.1,ensino_medio,0,0,0,0,1,0,2,Millennials,13.5,0.0388888888888888,0.0388888888888888,25.71428571428571,2,high school,,,,,,,,,,,
4768,35,9,45,90639,3,0.9,ensino_medio,101,0,1,0,0,0,2,Millennials,11.25,0.02,2.2644444444444445,50.0,1,high school,,,,,,,,,,,
4769,38,14,39,93118,1,2.0,ensino_superior,0,0,0,0,1,0,2,Millennials,19.5,0.0512820512820512,0.0512820512820512,19.5,2,college,,,,,,,,,,,
4770,26,2,20,95064,4,1.0,ensino_medio,116,0,0,0,0,0,1,Generation Z,4.0,0.05,5.85,20.0,1,high school,,,,,,,,,,,
4771,35,5,93,90095,4,1.8,pos_graduacao,0,0,0,0,0,1,2,Millennials,18.6,0.0193548387096774,0.0193548387096774,51.66666666666666,1,postgraduate,,,,,,,,,,,
4772,36,11,85,90502,3,1.2,pos_graduacao,0,0,0,0,1,0,2,Millennials,21.25,0.0141176470588235,0.0141176470588235,70.83333333333334,2,postgraduate,,,,,,,,,,,
4773,26,2,95,92130,3,0.8,ensino_medio,0,0,0,0,1,0,1,Generation Z,23.75,0.0084210526315789,0.0084210526315789,118.75,1,high school,,,,,,,,,,,
4774,53,28,48,92029,2,1.9,ensino_superior,0,0,0,0,1,0,3,Generation X,16.0,0.0395833333333333,0.0395833333333333,25.26315789473684,2,college,,,,,,,,,,,
4775,56,32,22,91768,1,1.2,pos_graduacao,0,0,0,0,1,1,3,Generation X,11.0,0.0545454545454545,0.0545454545454545,18.333333333333336,3,postgraduate,,,,,,,,,,,
4776,44,14,33,94063,1,0.75,pos_graduacao,171,0,0,0,0,0,3,Generation X,16.5,0.0227272727272727,5.204545454545454,44.0,2,postgraduate,,,,,,,,,,,
4777,47,23,40,95123,2,2.1,pos_graduacao,156,0,0,0,1,0,3,Generation X,13.333333333333334,0.0525,3.9525,19.047619047619047,2,postgraduate,,,,,,,,,,,
4778,32,8,30,94534,4,0.4,ensino_superior,78,0,0,0,1,0,2,Millennials,6.0,0.0133333333333333,2.6133333333333337,75.0,1,college,,,,,,,,,,,
4779,52,27,22,90755,4,0.8,ensino_medio,0,0,0,0,1,1,3,Generation X,4.4,0.0363636363636363,0.0363636363636363,27.5,2,high school,,,,,,,,,,,
4780,39,14,20,90747,1,0.6,pos_graduacao,0,0,0,0,1,0,2,Millennials,10.0,0.03,0.03,33.333333333333336,2,postgraduate,,,,,,,,,,,
4781,47,20,49,92104,3,2.5,ensino_superior,0,0,0,0,1,0,3,Generation X,12.25,0.0510204081632653,0.0510204081632653,19.6,2,college,,,,,,,,,,,
4782,35,9,25,94526,3,0.1,ensino_superior,0,0,1,0,1,0,2,Millennials,6.25,0.004,0.004,250.0,1,college,,,,,,,,,,,
4783,26,0,150,91311,2,7.2,ensino_medio,0,0,0,0,0,1,1,Generation Z,50.0,0.048,0.048,20.83333333333333,1,high school,,,,,,,,,,,
4784,43,19,32,94720,4,0.3,ensino_medio,0,0,0,0,0,0,3,Generation X,6.4,0.009375,0.009375,106.66666666666669,2,high school,,,,,,,,,,,
4785,52,28,9,90405,2,0.2,ensino_medio,0,0,0,0,0,0,3,Generation X,3.0,0.0222222222222222,0.0222222222222222,45.0,2,high school,,,,,,,,,,,
4786,30,5,23,94304,2,0.9,pos_graduacao,0,0,1,0,1,0,2,Millennials,7.666666666666667,0.0391304347826087,0.0391304347826087,25.555555555555557,1,postgraduate,,,,,,,,,,,
4787,36,12,18,95521,4,1.0,ensino_medio,0,0,0,0,1,1,2,Millennials,3.6,0.0555555555555555,0.0555555555555555,18.0,2,high school,,,,,,,,,,,
4788,48,22,42,95054,3,0.6,ensino_superior,121,0,0,0,1,0,3,Generation X,10.5,0.0142857142857142,2.895238095238095,70.0,2,college,,,,,,,,,,,
4789,36,10,39,92009,1,2.0,ensino_medio,153,0,0,0,0,0,2,Millennials,19.5,0.0512820512820512,3.9743589743589753,19.5,2,high school,,,,,,,,,,,
4790,58,34,84,95120,4,1.6,ensino_superior,0,0,0,0,1,0,3,Generation X,16.8,0.019047619047619,0.019047619047619,52.5,3,college,,,,,,,,,,,
4791,35,11,101,94143,3,3.8,pos_graduacao,150,1,0,0,1,0,2,Millennials,25.25,0.0376237623762376,1.5227722772277228,26.57894736842105,2,postgraduate,,,,,,,,,,,
4792,59,35,43,91791,4,0.4,ensino_medio,0,0,0,0,0,1,4,Baby boomers,8.6,0.0093023255813953,0.0093023255813953,107.5,3,high school,,,,,,,,,,,
4793,36,10,28,90840,4,1.0,ensino_medio,130,0,0,0,1,0,2,Millennials,5.6,0.0357142857142857,4.678571428571429,28.0,2,high school,,,,,,,,,,,
4794,45,21,59,94703,2,2.5,ensino_medio,155,0,0,0,1,0,3,Generation X,19.666666666666668,0.0423728813559322,2.669491525423729,23.6,2,high school,,,,,,,,,,,
4795,56,30,29,94110,4,1.5,pos_graduacao,146,0,0,0,0,0,3,Generation X,5.8,0.0517241379310344,5.086206896551724,19.33333333333333,3,postgraduate,,,,,,,,,,,
4796,46,21,39,91710,2,1.3,ensino_medio,101,0,0,0,1,0,3,Generation X,13.0,0.0333333333333333,2.623076923076923,30.0,2,high school,,,,,,,,,,,
4797,26,0,42,95032,4,1.3,pos_graduacao,0,0,1,0,0,0,1,Generation Z,8.4,0.0309523809523809,0.0309523809523809,32.30769230769231,1,postgraduate,,,,,,,,,,,
4798,37,11,24,94115,4,1.0,ensino_medio,0,0,0,0,0,0,2,Millennials,4.8,0.0416666666666666,0.0416666666666666,24.0,2,high school,,,,,,,,,,,
4799,44,20,62,91604,3,0.3,pos_graduacao,0,0,0,0,0,1,3,Generation X,15.5,0.0048387096774193,0.0048387096774193,206.66666666666669,2,postgraduate,,,,,,,,,,,
4800,44,20,33,94306,4,0.3,ensino_medio,142,0,0,0,0,1,3,Generation X,6.6,0.009090909090909,4.3121212121212125,110.0,2,high school,,,,,,,,,,,
4801,33,7,73,94028,1,2.5,ensino_medio,135,0,0,0,0,0,2,Millennials,36.5,0.0342465753424657,1.8835616438356164,29.2,1,high school,,,,,,,,,,,
4803,35,11,58,91330,3,2.8,ensino_medio,0,0,0,0,1,0,2,Millennials,14.5,0.0482758620689655,0.0482758620689655,20.714285714285715,2,high school,,,,,,,,,,,
4804,48,24,48,92064,2,2.1,pos_graduacao,0,0,0,0,1,0,3,Generation X,16.0,0.04375,0.04375,22.857142857142858,2,postgraduate,,,,,,,,,,,
4805,58,32,40,94124,1,2.8,ensino_superior,0,0,0,0,0,0,3,Generation X,20.0,0.0699999999999999,0.0699999999999999,14.285714285714286,3,college,,,,,,,,,,,
4806,30,6,160,90630,1,4.3,ensino_medio,249,0,0,0,1,0,2,Millennials,80.0,0.026875,1.583125,37.2093023255814,1,high school,,,,,,,,,,,
4807,62,37,39,93117,3,1.5,ensino_medio,0,0,0,0,1,0,4,Baby boomers,9.75,0.0384615384615384,0.0384615384615384,26.0,3,high school,,,,,,,,,,,
4808,40,14,53,90064,1,2.0,ensino_medio,0,0,0,0,1,1,2,Millennials,26.5,0.0377358490566037,0.0377358490566037,26.5,2,high school,,,,,,,,,,,
4809,42,16,32,90033,3,0.5,ensino_superior,0,0,0,0,0,1,2,Millennials,8.0,0.015625,0.015625,64.0,2,college,,,,,,,,,,,
4810,43,19,32,94501,3,0.6,ensino_superior,0,0,0,0,0,0,3,Generation X,8.0,0.01875,0.01875,53.333333333333336,2,college,,,,,,,,,,,
4811,58,34,11,92037,2,0.3,ensino_medio,96,0,0,0,1,0,3,Generation X,3.6666666666666665,0.0272727272727272,8.754545454545454,36.66666666666667,3,high school,,,,,,,,,,,
