num__age,num__income,num__family,num__mortgage,cat__age_bracket_name_Baby boomers,cat__age_bracket_name_Generation X,cat__age_bracket_name_Generation Z,cat__age_bracket_name_Millennials,cat__education_ensino_medio,cat__education_ensino_superior,cat__education_pos_graduacao,credit_card
0.65,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.95,0.639344262295082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.65,1.7377049180327868,-0.5,2.6930693069306932,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5,-0.21311475409836064,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.05,0.8360655737704918,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.7,-0.819672131147541,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.05,1.459016393442623,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.05,-0.45901639344262296,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.35,0.32786885245901637,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2,0.4918032786885246,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.35,1.9180327868852458,0.0,2.9405940594059405,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.85,0.11475409836065574,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.7,0.5081967213114754,-0.5,0.7524752475247525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.7049180327868853,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6,-0.7049180327868853,0.5,0.8217821782178217,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.3,-0.5737704918032787,-0.5,0.9306930693069307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.65,-0.5081967213114754,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.4,0.36065573770491804,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.45,-0.5737704918032787,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.8,0.6557377049180327,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.25,0.4098360655737705,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.1,-0.7868852459016393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.95,0.32786885245901637,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.25,-0.8524590163934426,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.85,-0.36065573770491804,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8,0.32786885245901637,0.0,2.4257425742574257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.4,0.5081967213114754,1.0,2.297029702970297,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.45,0.19672131147540983,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.1,1.2295081967213115,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,1.0163934426229508,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.45,-0.5573770491803278,-0.5,0.801980198019802,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.85,1.6065573770491803,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3,0.14754098360655737,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.1,1.639344262295082,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,-0.36065573770491804,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.75,0.819672131147541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.9,-0.18032786885245902,1.0,2.1584158415841586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.95,1.901639344262295,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.1,0.08196721311475409,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.05,-0.5737704918032787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.7,0.7704918032786885,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2,0.32786885245901637,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.65,1.0655737704918034,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2,-0.639344262295082,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.13114754098360656,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.2,1.5573770491803278,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.6,-0.39344262295081966,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.3,-0.4918032786885246,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.05,-0.36065573770491804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.65,0.5245901639344263,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.6885245901639344,1.0,2.277227722772277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.85,0.29508196721311475,0.5,2.732673267326733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,-0.5573770491803278,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.35,-0.6557377049180327,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5,-0.6885245901639344,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3,-0.6885245901639344,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,0.2459016393442623,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.45,-0.03278688524590164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.35,-0.5409836065573771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.75,-0.45901639344262296,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.85,0.5901639344262295,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3,0.19672131147540983,-0.5,2.9405940594059405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.45,-0.2459016393442623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.2,-0.6229508196721312,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.2,1.4098360655737705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.1,0.45901639344262296,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.4,-0.7213114754098361,1.0,1.0495049504950495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.15,-0.639344262295082,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.9,0.18032786885245902,1.0,1.108910891089109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.4,-0.39344262295081966,0.5,0.8613861386138614,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.75,1.3442622950819672,1.0,3.762376237623762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.05,-0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.05,-0.22950819672131148,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.15,0.36065573770491804,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.9,0.9016393442622951,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.4,-0.3770491803278688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.75,0.639344262295082,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.85,0.36065573770491804,0.0,0.9702970297029703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.2,0.19672131147540983,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.75,-0.5081967213114754,0.5,1.6336633663366336,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8,-0.5245901639344263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.1,-0.3770491803278688,0.0,1.5445544554455446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.55,-0.5081967213114754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.9,-0.5081967213114754,-0.5,0.9900990099009901,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.5081967213114754,1.0,1.188118811881188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.5,-0.3770491803278688,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.5,-0.36065573770491804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.65,-0.14754098360655737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.05,-0.819672131147541,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.05,0.5901639344262295,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.3,-0.01639344262295082,1.0,1.1782178217821782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3,1.1311475409836065,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.0,1.2459016393442623,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.2,-0.32786885245901637,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.4,0.11475409836065574,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.7,0.14754098360655737,1.0,2.396039603960396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.1,-0.22950819672131148,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.95,-0.13114754098360656,1.0,1.7326732673267327,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.15,-0.5081967213114754,0.5,1.4752475247524752,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.85,-0.19672131147540983,0.0,1.2178217821782178,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.55,1.5573770491803278,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.1,0.3114754098360656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.85,-0.5573770491803278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.05,1.4754098360655739,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.85,1.6065573770491803,1.0,4.178217821782178,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.1,-0.7868852459016393,1.0,0.7623762376237624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.0,0.11475409836065574,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.45,-0.21311475409836064,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.45,-0.3442622950819672,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.05,0.7868852459016393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.2,0.01639344262295082,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.4426229508196721,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.1,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.5,-0.29508196721311475,0.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8,-0.5409836065573771,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6,0.3442622950819672,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.75,-0.3114754098360656,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,2.278688524590164,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.7,0.14754098360655737,0.0,2.237623762376238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3,-0.36065573770491804,-0.5,1.7425742574257426,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.15,-0.3442622950819672,0.5,1.198019801980198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.2,0.03278688524590164,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.15,-0.8524590163934426,-0.5,0.8613861386138614,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.05,-0.6885245901639344,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.95,0.2786885245901639,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.15,-0.29508196721311475,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.25,0.11475409836065574,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.25,-0.7377049180327869,0.0,1.1782178217821782,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.1,0.4262295081967213,0.5,1.0693069306930694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.4,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.3,-0.5737704918032787,-0.5,1.1683168316831682,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.25,-0.3114754098360656,0.0,1.900990099009901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.7,-0.39344262295081966,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7,-0.7377049180327869,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.85,-0.03278688524590164,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6,1.2459016393442623,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6,-0.6885245901639344,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.05,0.5901639344262295,0.5,3.5346534653465347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.4,-0.8524590163934426,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6,-0.14754098360655737,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.65,0.14754098360655737,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9,0.36065573770491804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.5,0.09836065573770492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.35,0.3442622950819672,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.45,-0.7377049180327869,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.8,-0.5245901639344263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.05,1.5573770491803278,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.75,0.6885245901639344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.25,-0.639344262295082,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.55,-0.19672131147540983,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.65,0.32786885245901637,0.0,1.4653465346534653,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.7,0.639344262295082,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.6,1.3442622950819672,-0.5,4.326732673267327,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.3,0.9508196721311475,-0.5,3.6435643564356437,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.05,-0.5409836065573771,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.45,-0.18032786885245902,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.3,0.0,0.0,0.8118811881188119,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.3,0.36065573770491804,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.25,-0.5573770491803278,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.55,-0.08196721311475409,-0.5,2.386138613861386,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.8,1.4754098360655739,0.0,3.881188118811881,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2,-0.19672131147540983,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.6,-0.8032786885245902,1.0,1.0396039603960396,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.1,0.4262295081967213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.35,2.098360655737705,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.4,0.4262295081967213,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.7,0.14754098360655737,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6,0.16393442622950818,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.05,2.3278688524590163,0.0,1.7920792079207921,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.0,-0.14754098360655737,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.8,1.9836065573770492,1.0,3.386138613861386,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.35,-0.3114754098360656,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.2,0.9508196721311475,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.65,-0.45901639344262296,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.8,0.8032786885245902,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.7,0.4426229508196721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.1,-0.7377049180327869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.8,1.1475409836065573,-0.5,2.099009900990099,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.05,1.1639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6,0.13114754098360656,1.0,2.3366336633663365,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2,-0.5081967213114754,1.0,0.8217821782178217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9,0.3442622950819672,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.3,0.11475409836065574,-0.5,1.6732673267326732,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.5409836065573771,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.2,-0.4918032786885246,-0.5,1.0297029702970297,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.55,-0.39344262295081966,0.5,1.297029702970297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.95,1.1311475409836065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.95,-0.5081967213114754,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6,-0.7213114754098361,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.6,-0.6885245901639344,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7,0.32786885245901637,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.75,2.098360655737705,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1,-0.7049180327868853,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.05,0.9016393442622951,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.95,1.721311475409836,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9,0.9180327868852459,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7,-0.6229508196721312,0.0,0.7425742574257426,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2,-0.13114754098360656,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8,-0.45901639344262296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.55,-0.2459016393442623,-0.5,1.0396039603960396,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.55,-0.18032786885245902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.4426229508196722,0.0,3.2475247524752477,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.15,0.36065573770491804,-0.5,2.6930693069306932,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.05,1.0819672131147542,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.3,-0.7377049180327869,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.35,0.13114754098360656,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.65,-0.819672131147541,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.45,-0.29508196721311475,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.35,1.901639344262295,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.4,-0.45901639344262296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.2,-0.14754098360655737,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3,-0.39344262295081966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8,0.36065573770491804,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.8524590163934426,-0.5,1.7227722772277227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.05,-0.06557377049180328,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.55,-0.7049180327868853,0.0,1.0495049504950495,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.1,2.262295081967213,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.4,-0.32786885245901637,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.65,-0.3114754098360656,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.85,1.5081967213114753,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2,-0.639344262295082,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.1,-0.3442622950819672,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.65,-0.5245901639344263,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.15,-0.8032786885245902,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.6,0.9344262295081968,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.25,-0.7377049180327869,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.15,0.2459016393442623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.2,0.9180327868852459,0.0,2.603960396039604,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.55,0.3114754098360656,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.35,-0.6885245901639344,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.3,0.19672131147540983,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.5,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.25,2.081967213114754,0.5,2.376237623762376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6,-0.5573770491803278,-0.5,1.2574257425742574,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.3,0.03278688524590164,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,-0.3770491803278688,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.25,0.5081967213114754,-0.5,2.6930693069306932,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.3,-0.3114754098360656,0.5,1.396039603960396,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1,-0.45901639344262296,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.5,0.16393442622950818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.8,-0.04918032786885246,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.25,-0.3114754098360656,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.15,-0.639344262295082,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.6,-0.8032786885245902,0.5,1.1287128712871286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6,0.819672131147541,1.0,3.237623762376238,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.75,-0.3442622950819672,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.65,-0.18032786885245902,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.15,0.03278688524590164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.85,0.09836065573770492,0.5,1.683168316831683,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.3,0.4918032786885246,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5,-0.5737704918032787,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.75,0.8360655737704918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.6,0.3442622950819672,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4,-0.13114754098360656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.3,-0.39344262295081966,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,-0.6721311475409836,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9,-0.5245901639344263,-0.5,1.2376237623762376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
