ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree
4367,52,28,43,90089,4,1.1,2,0,0,0,0,0,0,3,Generation X,8.6,0.025581395348837212,0.025581395348837212,39.090909090909086,2,college
4368,40,15,149,90250,2,3.9,1,319,0,0,0,1,1,2,Millennials,49.666666666666664,0.026174496644295303,2.1671140939597313,38.205128205128204,2,high school
4369,31,7,25,93943,2,1.0,2,0,0,1,1,1,1,2,Millennials,8.333333333333334,0.04,0.04,25.0,1,college
4370,50,25,19,94005,4,0.4,2,103,0,0,0,1,1,3,Generation X,3.8,0.021052631578947368,5.442105263157895,47.5,2,college
4371,27,3,18,93524,1,0.4,3,0,0,0,0,0,0,2,Millennials,9.0,0.022222222222222223,0.022222222222222223,45.0,1,postgraduate
4372,64,39,13,90024,4,0.6,2,0,0,0,0,1,0,4,Baby boomers,2.6,0.04615384615384615,0.04615384615384615,21.666666666666668,3,college
4373,34,10,41,91765,1,2.4,2,0,0,0,0,0,0,2,Millennials,20.5,0.058536585365853655,0.058536585365853655,17.083333333333336,2,college
4374,30,6,139,94501,1,4.3,1,0,0,0,0,1,0,2,Millennials,69.5,0.030935251798561148,0.030935251798561148,32.32558139534884,1,high school
4375,39,15,62,93955,3,2.33,1,131,0,0,1,1,1,2,Millennials,15.5,0.037580645161290324,2.1504838709677423,26.609442060085836,2,high school
4376,34,10,51,90032,3,2.0,1,130,0,0,0,0,0,2,Millennials,12.75,0.0392156862745098,2.588235294117647,25.5,2,high school
4377,40,15,71,93950,3,3.0,1,272,0,0,0,1,0,2,Millennials,17.75,0.04225352112676056,3.8732394366197185,23.666666666666668,2,high school
4378,33,8,145,92507,1,2.7,3,0,1,0,0,1,0,2,Millennials,72.5,0.018620689655172416,0.018620689655172416,53.7037037037037,1,postgraduate
4379,38,12,45,91768,4,1.2,2,138,0,0,0,1,0,2,Millennials,9.0,0.026666666666666665,3.0933333333333333,37.5,2,college
4380,42,17,53,93023,4,1.9,3,0,0,0,0,1,0,2,Millennials,10.6,0.035849056603773584,0.035849056603773584,27.894736842105264,2,postgraduate
4381,37,13,64,94105,1,1.5,3,0,0,0,0,1,0,2,Millennials,32.0,0.0234375,0.0234375,42.666666666666664,2,postgraduate
4382,33,8,39,94542,4,0.8,1,0,0,0,0,1,0,2,Millennials,7.8,0.020512820512820513,0.020512820512820513,48.75,1,high school
4383,60,34,38,92182,3,2.2,3,0,0,1,0,0,0,4,Baby boomers,9.5,0.05789473684210527,0.05789473684210527,17.27272727272727,3,postgraduate
4384,28,4,85,94709,3,2.5,1,0,0,0,0,1,0,2,Millennials,21.25,0.029411764705882353,0.029411764705882353,34.0,1,high school
4385,45,20,61,92717,3,2.7,2,0,0,0,0,0,1,3,Generation X,15.25,0.04426229508196722,0.04426229508196722,22.59259259259259,2,college
4386,56,32,23,94610,1,1.2,3,127,0,0,0,1,1,3,Generation X,11.5,0.05217391304347826,5.57391304347826,19.166666666666668,3,postgraduate
4387,53,27,122,94305,1,2.4,1,330,0,0,0,0,0,3,Generation X,61.0,0.019672131147540982,2.724590163934426,50.833333333333336,2,high school
4388,37,12,72,91380,4,0.7,3,0,0,0,0,0,0,2,Millennials,14.4,0.009722222222222222,0.009722222222222222,102.85714285714286,2,postgraduate
4389,47,21,123,90840,1,7.3,1,0,0,0,0,0,0,3,Generation X,61.5,0.05934959349593496,0.05934959349593496,16.84931506849315,2,high school
4390,58,32,40,90057,1,1.6,1,0,0,1,1,1,1,3,Generation X,20.0,0.04,0.04,25.0,3,high school
4391,52,26,62,95134,4,2.8,2,0,0,0,0,1,0,3,Generation X,12.4,0.04516129032258064,0.04516129032258064,22.142857142857146,2,college
4392,46,22,113,94105,2,3.3,1,0,0,0,0,0,1,3,Generation X,37.666666666666664,0.02920353982300885,0.02920353982300885,34.24242424242424,2,high school
4393,52,27,81,92634,4,3.8,2,0,0,0,0,0,0,3,Generation X,16.2,0.046913580246913576,0.046913580246913576,21.315789473684212,2,college
4394,24,0,59,95521,4,1.6,1,0,0,0,0,0,0,1,Generation Z,11.8,0.027118644067796613,0.027118644067796613,36.875,1,high school
4395,57,31,25,94523,2,0.7,2,103,0,0,0,0,0,3,Generation X,8.333333333333334,0.027999999999999997,4.148,35.714285714285715,3,college
4396,66,41,25,94720,4,0.6,2,0,0,0,0,1,1,4,Baby boomers,5.0,0.024,0.024,41.66666666666667,4,college
4397,30,5,14,95014,4,0.5,3,0,0,0,0,1,0,2,Millennials,2.8,0.03571428571428571,0.03571428571428571,28.0,1,postgraduate
4398,48,23,19,90058,1,0.1,1,0,0,0,0,1,0,3,Generation X,9.5,0.005263157894736842,0.005263157894736842,190.0,2,high school
4399,63,37,61,91942,1,2.5,3,0,0,0,0,0,0,4,Baby boomers,30.5,0.040983606557377046,0.040983606557377046,24.4,3,postgraduate
4400,48,23,21,94904,1,0.1,1,0,0,0,0,0,0,3,Generation X,10.5,0.004761904761904762,0.004761904761904762,210.0,2,high school
4401,34,10,44,94143,1,1.33,1,0,0,0,0,1,0,2,Millennials,22.0,0.030227272727272728,0.030227272727272728,33.08270676691729,2,high school
4402,60,35,42,91902,3,1.5,1,0,0,0,0,0,1,4,Baby boomers,10.5,0.03571428571428571,0.03571428571428571,28.0,3,high school
4403,55,25,52,90095,1,1.4,3,207,0,1,0,0,0,3,Generation X,26.0,0.02692307692307692,4.007692307692308,37.142857142857146,2,postgraduate
4405,29,5,34,94301,1,0.4,3,0,0,0,0,0,0,2,Millennials,17.0,0.011764705882352941,0.011764705882352941,85.0,1,postgraduate
4406,61,35,83,91320,2,1.7,3,245,0,0,0,1,0,4,Baby boomers,27.666666666666668,0.020481927710843374,2.972289156626506,48.82352941176471,3,postgraduate
4407,50,25,24,95133,4,0.4,2,137,0,0,0,1,0,3,Generation X,4.8,0.016666666666666666,5.7250000000000005,60.0,2,college
4408,37,13,71,90755,2,1.7,2,0,0,0,0,1,1,2,Millennials,23.666666666666668,0.023943661971830985,0.023943661971830985,41.76470588235294,2,college
4409,64,40,181,93403,2,2.3,2,0,1,0,1,1,1,4,Baby boomers,60.333333333333336,0.012707182320441988,0.012707182320441988,78.69565217391305,4,college
4410,43,19,75,91765,4,0.2,3,102,0,0,0,1,0,3,Generation X,15.0,0.002666666666666667,1.3626666666666667,375.0,2,postgraduate
4411,39,14,153,91614,2,3.0,1,0,0,0,0,0,0,2,Millennials,51.0,0.0196078431372549,0.0196078431372549,51.0,2,high school
4412,23,0,75,90291,2,1.8,2,0,0,0,0,1,1,1,Generation Z,25.0,0.024,0.024,41.666666666666664,1,college
4413,34,10,19,91711,4,0.4,2,0,0,0,0,0,0,2,Millennials,3.8,0.021052631578947368,0.021052631578947368,47.5,2,college
4414,29,2,31,91775,4,1.5,2,0,0,0,0,0,1,2,Millennials,6.2,0.04838709677419355,0.04838709677419355,20.666666666666668,1,college
4415,33,8,178,94720,3,8.5,1,0,1,1,1,1,0,2,Millennials,44.5,0.047752808988764044,0.047752808988764044,20.941176470588236,1,high school
4416,60,35,65,90245,2,1.5,1,220,0,0,0,0,1,4,Baby boomers,21.666666666666668,0.023076923076923078,3.4076923076923076,43.333333333333336,3,high school
4417,49,25,8,94720,1,0.3,1,97,0,0,0,0,0,3,Generation X,4.0,0.0375,12.1625,26.666666666666668,2,high school
4418,54,28,92,92374,2,1.1,1,0,0,0,0,1,0,3,Generation X,30.666666666666668,0.011956521739130435,0.011956521739130435,83.63636363636363,2,high school
4419,59,34,145,95125,4,1.8,1,198,1,0,0,1,0,4,Baby boomers,29.0,0.012413793103448275,1.3779310344827587,80.55555555555556,3,high school
4420,42,17,85,93065,1,3.7,3,272,0,0,0,0,0,2,Millennials,42.5,0.043529411764705886,3.2435294117647056,22.972972972972972,2,postgraduate
4421,62,38,149,92130,1,4.7,1,0,0,0,0,1,0,4,Baby boomers,74.5,0.03154362416107383,0.03154362416107383,31.702127659574465,3,high school
4422,63,38,9,94707,4,0.6,2,100,0,0,0,1,1,4,Baby boomers,1.8,0.06666666666666667,11.177777777777777,15.0,3,college
4423,57,31,164,94607,2,3.8,3,422,1,0,1,1,1,3,Generation X,54.666666666666664,0.023170731707317073,2.596341463414634,43.15789473684211,3,postgraduate
4424,61,36,40,95816,3,0.5,2,100,0,1,0,0,0,4,Baby boomers,10.0,0.0125,2.5125,80.0,3,college
4425,35,10,54,93943,1,2.5,3,0,0,0,0,0,1,2,Millennials,27.0,0.046296296296296294,0.046296296296296294,21.6,2,postgraduate
4426,26,0,164,95973,2,4.0,3,301,1,0,0,1,0,1,Generation Z,54.666666666666664,0.024390243902439025,1.8597560975609757,41.0,1,postgraduate
4427,33,8,140,95814,1,4.6,1,0,0,0,0,1,0,2,Millennials,70.0,0.032857142857142856,0.032857142857142856,30.434782608695656,1,high school
4428,31,7,18,91711,1,0.4,3,0,0,0,0,0,0,2,Millennials,9.0,0.022222222222222223,0.022222222222222223,45.0,1,postgraduate
4429,51,27,12,95818,4,1.0,1,0,0,1,0,1,0,3,Generation X,2.4,0.08333333333333333,0.08333333333333333,12.0,2,high school
4430,55,29,140,94720,2,2.7,1,0,0,0,0,1,0,3,Generation X,46.666666666666664,0.019285714285714288,0.019285714285714288,51.85185185185185,2,high school
4431,38,12,24,94588,2,0.8,3,0,0,0,0,1,1,2,Millennials,8.0,0.03333333333333333,0.03333333333333333,30.0,2,postgraduate
4432,38,12,60,92806,2,1.8,1,0,0,0,0,1,0,2,Millennials,20.0,0.030000000000000002,0.030000000000000002,33.333333333333336,2,high school
4433,53,27,50,92660,2,0.8,3,0,0,0,0,1,0,3,Generation X,16.666666666666668,0.016,0.016,62.5,2,postgraduate
4434,62,38,44,92612,1,1.9,2,0,0,0,0,0,1,4,Baby boomers,22.0,0.04318181818181818,0.04318181818181818,23.157894736842106,3,college
4435,35,9,51,94596,4,2.2,2,110,0,0,0,1,0,2,Millennials,10.2,0.04313725490196079,2.2,23.18181818181818,1,college
4436,46,21,34,90840,2,1.3,1,116,0,0,0,0,0,3,Generation X,11.333333333333334,0.03823529411764706,3.4499999999999997,26.153846153846153,2,high school
4437,60,35,33,90095,2,0.5,2,0,0,0,0,1,0,4,Baby boomers,11.0,0.015151515151515152,0.015151515151515152,66.0,3,college
4438,63,38,63,92507,2,1.5,1,0,0,0,0,1,0,4,Baby boomers,21.0,0.023809523809523808,0.023809523809523808,42.0,3,high school
4440,33,7,104,94542,2,3.6,3,0,1,0,0,0,1,2,Millennials,34.666666666666664,0.03461538461538462,0.03461538461538462,28.88888888888889,1,postgraduate
4441,43,19,75,90041,3,0.3,3,0,0,0,0,0,0,3,Generation X,18.75,0.004,0.004,250.0,2,postgraduate
4442,62,36,75,92709,2,1.7,3,0,0,0,0,0,0,4,Baby boomers,25.0,0.022666666666666665,0.022666666666666665,44.11764705882353,3,postgraduate
4443,48,23,62,91367,4,3.6,3,83,0,0,0,0,1,3,Generation X,12.4,0.05806451612903226,1.396774193548387,17.22222222222222,2,postgraduate
4444,38,14,48,90034,1,1.8,1,169,0,0,0,0,0,2,Millennials,24.0,0.0375,3.5583333333333336,26.666666666666664,2,high school
4445,36,10,73,95035,2,2.8,1,0,0,0,0,1,1,2,Millennials,24.333333333333332,0.03835616438356164,0.03835616438356164,26.071428571428573,2,high school
4446,49,25,135,90064,2,1.4,1,82,0,0,0,1,1,3,Generation X,45.0,0.01037037037037037,0.6177777777777779,96.42857142857143,2,high school
4447,61,35,61,92177,3,2.2,3,117,0,0,0,1,1,4,Baby boomers,15.25,0.036065573770491806,1.9540983606557378,27.727272727272727,3,postgraduate
4448,49,22,78,95616,3,2.0,2,0,0,0,0,1,0,3,Generation X,19.5,0.02564102564102564,0.02564102564102564,39.0,2,college
4449,59,34,40,94102,3,0.9,3,0,0,0,0,1,0,4,Baby boomers,10.0,0.0225,0.0225,44.44444444444444,3,postgraduate
4450,30,6,44,95211,1,0.2,3,0,0,0,0,0,1,2,Millennials,22.0,0.004545454545454546,0.004545454545454546,220.0,1,postgraduate
4451,44,20,45,94111,2,2.5,1,0,0,0,0,1,0,3,Generation X,15.0,0.05555555555555555,0.05555555555555555,18.0,2,high school
4452,67,41,18,92130,2,0.4,1,0,0,0,0,1,0,4,Baby boomers,6.0,0.022222222222222223,0.022222222222222223,45.0,4,high school
4453,59,35,53,90035,4,2.3,3,174,0,0,0,1,0,4,Baby boomers,10.6,0.04339622641509434,3.3264150943396227,23.043478260869566,3,postgraduate
4454,37,11,11,94112,3,0.1,2,0,0,0,0,0,0,2,Millennials,2.75,0.009090909090909092,0.009090909090909092,110.0,2,college
4455,50,24,38,94143,3,0.6,2,0,0,0,0,1,0,3,Generation X,9.5,0.015789473684210527,0.015789473684210527,63.333333333333336,2,college
4456,56,31,28,94040,1,1.5,2,0,0,1,1,1,1,3,Generation X,14.0,0.05357142857142857,0.05357142857142857,18.666666666666668,3,college
4457,29,3,35,94040,2,0.3,1,88,0,0,1,1,1,2,Millennials,11.666666666666666,0.008571428571428572,2.5228571428571427,116.66666666666667,1,high school
4458,55,29,81,92843,3,1.7,2,171,0,0,0,1,0,3,Generation X,20.25,0.020987654320987655,2.1320987654320986,47.64705882352941,2,college
4459,48,22,90,94590,2,0.8,3,205,0,0,0,0,0,3,Generation X,30.0,0.008888888888888889,2.2866666666666666,112.5,2,postgraduate
4460,32,8,115,90064,1,4.0,1,0,0,0,0,0,0,2,Millennials,57.5,0.034782608695652174,0.034782608695652174,28.75,1,high school
4461,47,22,78,92093,1,0.2,2,0,0,0,0,1,0,3,Generation X,39.0,0.002564102564102564,0.002564102564102564,390.0,2,college
4462,46,21,30,94301,4,1.9,3,0,0,0,0,1,0,3,Generation X,6.0,0.06333333333333332,0.06333333333333332,15.789473684210527,2,postgraduate
4463,33,7,39,95630,4,0.8,1,0,0,0,0,1,1,2,Millennials,7.8,0.020512820512820513,0.020512820512820513,48.75,1,high school
4464,39,13,69,94123,3,0.1,1,0,0,0,0,0,0,2,Millennials,17.25,0.0014492753623188406,0.0014492753623188406,690.0,2,high school
4465,60,35,29,93943,3,0.2,1,79,0,0,0,1,1,4,Baby boomers,7.25,0.006896551724137932,2.731034482758621,145.0,3,high school
4466,39,15,54,94108,4,2.2,2,0,0,0,0,0,1,2,Millennials,10.8,0.040740740740740744,0.040740740740740744,24.545454545454543,2,college
4467,34,10,60,90071,3,2.8,1,0,0,0,1,1,1,2,Millennials,15.0,0.04666666666666666,0.04666666666666666,21.42857142857143,2,high school
4468,55,30,99,91768,1,0.1,3,0,0,0,0,0,0,3,Generation X,49.5,0.00101010101010101,0.00101010101010101,990.0,3,postgraduate
4469,67,42,51,94117,3,2.2,1,0,0,0,0,1,1,4,Baby boomers,12.75,0.04313725490196079,0.04313725490196079,23.18181818181818,4,high school
4470,40,14,53,94025,3,0.5,3,0,0,1,1,1,1,2,Millennials,13.25,0.009433962264150943,0.009433962264150943,106.0,2,postgraduate
4471,44,20,111,91911,2,5.3,2,0,1,0,0,1,0,3,Generation X,37.0,0.047747747747747746,0.047747747747747746,20.943396226415096,2,college
4472,56,30,79,94588,3,0.8,1,302,0,0,0,0,0,3,Generation X,19.75,0.010126582278481013,3.8329113924050633,98.75,3,high school
4473,50,25,90,95616,1,2.8,2,0,0,0,0,1,0,3,Generation X,45.0,0.03111111111111111,0.03111111111111111,32.142857142857146,2,college
4474,31,5,18,92115,2,0.3,1,124,0,0,0,1,1,2,Millennials,6.0,0.016666666666666666,6.905555555555555,60.0,1,high school
4475,66,41,73,95817,3,2.4,1,0,0,0,0,0,0,4,Baby boomers,18.25,0.03287671232876712,0.03287671232876712,30.416666666666668,4,high school
4476,43,18,59,95039,3,0.8,3,91,0,0,0,1,0,3,Generation X,14.75,0.013559322033898306,1.5559322033898304,73.75,2,postgraduate
4477,58,32,40,95833,2,0.3,1,0,0,0,0,0,0,3,Generation X,13.333333333333334,0.0075,0.0075,133.33333333333334,3,high school
4478,33,9,41,92028,1,1.5,2,0,0,0,1,1,1,2,Millennials,20.5,0.036585365853658534,0.036585365853658534,27.333333333333332,1,college
4479,33,9,53,91380,1,2.1,3,0,0,0,0,0,0,2,Millennials,26.5,0.03962264150943397,0.03962264150943397,25.238095238095237,1,postgraduate
4480,32,8,128,93117,2,4.33,1,0,0,0,0,1,0,2,Millennials,42.666666666666664,0.033828125,0.033828125,29.561200923787528,1,high school
4481,55,30,145,92037,2,6.0,3,0,1,0,0,1,0,3,Generation X,48.333333333333336,0.041379310344827586,0.041379310344827586,24.166666666666668,3,postgraduate
4482,25,0,35,95045,4,1.0,3,0,0,0,0,1,0,1,Generation Z,7.0,0.02857142857142857,0.02857142857142857,35.0,1,postgraduate
4483,40,14,28,90404,2,0.8,3,0,0,0,0,0,0,2,Millennials,9.333333333333334,0.028571428571428574,0.028571428571428574,35.0,2,postgraduate
4484,54,28,155,90095,1,1.0,1,256,0,0,0,1,1,3,Generation X,77.5,0.0064516129032258064,1.6580645161290322,155.0,2,high school
4485,36,11,195,95747,2,3.0,1,0,0,0,0,1,1,2,Millennials,65.0,0.015384615384615385,0.015384615384615385,65.0,2,high school
4486,35,9,50,92182,4,2.2,2,0,0,0,0,0,0,2,Millennials,10.0,0.044000000000000004,0.044000000000000004,22.727272727272727,1,college
4487,44,19,48,92735,3,0.8,3,0,0,0,0,0,1,3,Generation X,12.0,0.016666666666666666,0.016666666666666666,60.0,2,postgraduate
4488,38,14,81,94583,1,3.6,2,0,0,0,0,1,1,2,Millennials,40.5,0.044444444444444446,0.044444444444444446,22.5,2,college
4489,30,4,50,91030,1,1.5,1,0,0,0,0,0,0,2,Millennials,25.0,0.03,0.03,33.333333333333336,1,high school
4490,39,13,21,95518,3,0.2,2,0,0,0,0,1,0,2,Millennials,5.25,0.009523809523809525,0.009523809523809525,105.0,2,college
4492,41,16,64,91604,4,0.4,1,0,0,0,0,1,0,2,Millennials,12.8,0.00625,0.00625,160.0,2,high school
4493,56,26,91,94939,1,3.0,3,0,0,0,0,1,1,3,Generation X,45.5,0.03296703296703297,0.03296703296703297,30.333333333333332,2,postgraduate
4494,52,28,74,96064,1,2.6,2,0,0,0,0,1,1,3,Generation X,37.0,0.03513513513513514,0.03513513513513514,28.46153846153846,2,college
4495,29,4,182,95354,1,3.7,3,0,1,0,0,1,0,2,Millennials,91.0,0.02032967032967033,0.02032967032967033,49.189189189189186,1,postgraduate
4496,38,14,82,95616,4,2.67,1,0,0,0,0,0,0,2,Millennials,16.4,0.0325609756097561,0.0325609756097561,30.711610486891388,2,high school
4497,51,25,45,95616,4,2.6,1,0,0,0,0,0,0,3,Generation X,9.0,0.05777777777777778,0.05777777777777778,17.307692307692307,2,high school
4498,45,21,85,95136,2,3.2,1,0,0,1,0,1,0,3,Generation X,28.333333333333332,0.037647058823529415,0.037647058823529415,26.5625,2,high school
4499,51,26,133,90291,1,0.6,1,328,0,0,0,0,0,3,Generation X,66.5,0.004511278195488721,2.4706766917293237,221.66666666666669,2,high school
4500,53,26,22,91304,1,0.5,2,0,0,0,0,1,1,3,Generation X,11.0,0.022727272727272728,0.022727272727272728,44.0,2,college
4501,50,26,24,94305,4,0.5,2,0,0,0,0,0,1,3,Generation X,4.8,0.020833333333333332,0.020833333333333332,48.0,2,college
4502,59,33,38,94132,3,2.2,3,178,0,1,1,1,1,4,Baby boomers,9.5,0.05789473684210527,4.742105263157894,17.27272727272727,3,postgraduate
4504,45,21,33,92374,3,0.5,1,108,0,0,0,1,0,3,Generation X,8.25,0.015151515151515152,3.287878787878788,66.0,2,high school
4505,27,1,41,93023,4,1.8,3,147,0,0,0,0,0,2,Millennials,8.2,0.04390243902439025,3.629268292682927,22.77777777777778,1,postgraduate
4506,40,15,90,94063,4,1.1,2,0,0,1,0,1,0,2,Millennials,18.0,0.012222222222222223,0.012222222222222223,81.81818181818181,2,college
4507,39,13,89,92037,1,2.8,3,153,0,0,0,1,1,2,Millennials,44.5,0.031460674157303366,1.7505617977528092,31.78571428571429,2,postgraduate
4508,26,1,8,94550,2,0.9,3,0,0,0,0,0,1,1,Generation Z,2.6666666666666665,0.1125,0.1125,8.88888888888889,1,postgraduate
4509,27,2,85,94117,1,1.9,1,0,0,0,0,1,1,2,Millennials,42.5,0.022352941176470586,0.022352941176470586,44.73684210526316,1,high school
4510,55,30,53,94550,3,1.7,1,0,0,0,0,1,0,3,Generation X,13.25,0.03207547169811321,0.03207547169811321,31.176470588235293,3,high school
4511,64,39,20,93109,3,0.1,3,0,0,0,0,0,0,4,Baby boomers,5.0,0.005,0.005,200.0,3,postgraduate
4512,41,17,9,91911,1,1.0,1,0,0,0,0,1,1,2,Millennials,4.5,0.1111111111111111,0.1111111111111111,9.0,2,high school
4513,46,22,25,95747,4,0.6,1,0,0,0,0,1,1,3,Generation X,5.0,0.024,0.024,41.66666666666667,2,high school
4514,43,19,114,92325,1,1.7,1,0,0,0,0,1,0,3,Generation X,57.0,0.014912280701754385,0.014912280701754385,67.05882352941177,2,high school
4515,24,0,41,91768,4,1.0,3,0,0,0,0,1,0,1,Generation Z,8.2,0.024390243902439025,0.024390243902439025,41.0,1,postgraduate
4516,29,3,49,94305,4,2.1,3,0,0,0,0,0,0,2,Millennials,9.8,0.04285714285714286,0.04285714285714286,23.333333333333332,1,postgraduate
4517,58,32,12,95929,4,0.7,3,0,0,0,0,1,0,3,Generation X,2.4,0.05833333333333333,0.05833333333333333,17.142857142857142,3,postgraduate
4518,45,18,50,91902,3,2.5,2,0,0,0,0,1,0,3,Generation X,12.5,0.05,0.05,20.0,2,college
4519,53,28,30,94609,4,0.2,2,0,0,0,0,1,0,3,Generation X,6.0,0.006666666666666667,0.006666666666666667,150.0,2,college
4520,45,21,32,92399,4,0.6,1,77,0,0,0,0,1,3,Generation X,6.4,0.01875,2.425,53.333333333333336,2,high school
4521,32,7,41,94706,4,2.0,2,0,0,0,0,0,0,2,Millennials,8.2,0.04878048780487805,0.04878048780487805,20.5,1,college
4522,56,31,25,95123,3,0.1,2,0,0,0,0,0,0,3,Generation X,6.25,0.004,0.004,250.0,3,college
4523,31,5,29,90630,1,0.3,1,0,0,0,0,0,0,2,Millennials,14.5,0.010344827586206896,0.010344827586206896,96.66666666666667,1,high school
4524,29,4,50,94040,4,1.7,2,0,0,0,0,1,0,2,Millennials,10.0,0.034,0.034,29.411764705882355,1,college
4525,48,24,79,94542,3,0.7,1,0,0,0,0,1,1,3,Generation X,19.75,0.008860759493670885,0.008860759493670885,112.85714285714286,2,high school
4526,36,11,110,94110,1,3.8,1,0,0,0,0,1,1,2,Millennials,55.0,0.034545454545454546,0.034545454545454546,28.947368421052634,2,high school
4527,36,9,40,92518,2,1.67,2,129,0,1,0,1,0,2,Millennials,13.333333333333334,0.041749999999999995,3.2667499999999996,23.952095808383234,1,college
4528,41,16,18,90024,1,0.6,3,0,0,0,0,0,1,2,Millennials,9.0,0.03333333333333333,0.03333333333333333,30.0,2,postgraduate
4529,48,23,48,94086,1,0.3,1,0,0,0,0,0,0,3,Generation X,24.0,0.0062499999999999995,0.0062499999999999995,160.0,2,high school
4530,27,0,40,92103,4,1.0,3,0,0,0,0,0,0,2,Millennials,8.0,0.025,0.025,40.0,1,postgraduate
4531,33,9,19,95370,2,1.0,2,92,0,0,0,1,0,2,Millennials,6.333333333333333,0.05263157894736842,4.894736842105263,19.0,1,college
4532,31,7,35,94025,1,1.33,1,131,0,0,0,0,1,2,Millennials,17.5,0.038,3.780857142857143,26.31578947368421,1,high school
4533,48,22,133,90073,2,3.1,2,0,1,0,0,1,0,3,Generation X,44.333333333333336,0.02330827067669173,0.02330827067669173,42.90322580645161,2,college
4534,59,34,19,95762,2,0.5,2,0,0,0,0,1,0,4,Baby boomers,6.333333333333333,0.02631578947368421,0.02631578947368421,38.0,3,college
4535,41,17,83,94025,4,2.67,1,0,0,0,0,1,0,2,Millennials,16.6,0.03216867469879518,0.03216867469879518,31.08614232209738,2,high school
4536,42,18,39,96091,3,2.1,3,0,0,0,0,0,0,2,Millennials,9.75,0.05384615384615385,0.05384615384615385,18.57142857142857,2,postgraduate
4537,62,37,38,92354,3,0.5,2,0,0,0,0,0,0,4,Baby boomers,9.5,0.013157894736842105,0.013157894736842105,76.0,3,college
4538,62,36,63,95929,1,2.5,3,0,0,0,0,1,1,4,Baby boomers,31.5,0.03968253968253968,0.03968253968253968,25.2,3,postgraduate
4539,51,24,85,94305,3,2.0,2,0,0,0,0,0,0,3,Generation X,21.25,0.023529411764705882,0.023529411764705882,42.5,2,college
4540,48,24,14,94305,4,1.0,1,0,0,0,0,1,0,3,Generation X,2.8,0.07142857142857142,0.07142857142857142,14.0,2,high school
4541,56,32,64,90210,4,1.5,1,0,0,0,0,1,0,3,Generation X,12.8,0.0234375,0.0234375,42.666666666666664,3,high school
4542,62,38,124,95023,1,3.8,1,405,0,0,0,1,0,4,Baby boomers,62.0,0.03064516129032258,3.296774193548387,32.631578947368425,3,high school
4543,53,29,20,94131,1,0.2,1,0,0,1,1,1,1,3,Generation X,10.0,0.01,0.01,100.0,2,high school
4544,62,38,33,95134,3,0.1,3,0,0,0,0,1,0,4,Baby boomers,8.25,0.0030303030303030303,0.0030303030303030303,330.0,3,postgraduate
4545,28,4,80,95819,3,2.5,1,0,0,0,0,1,0,2,Millennials,20.0,0.03125,0.03125,32.0,1,high school
4546,61,35,35,90025,2,0.2,3,0,0,0,0,1,0,4,Baby boomers,11.666666666666666,0.005714285714285714,0.005714285714285714,175.0,3,postgraduate
4547,48,24,74,91109,3,0.7,1,0,0,1,0,1,0,3,Generation X,18.5,0.009459459459459458,0.009459459459459458,105.71428571428572,2,high school
4548,50,25,32,94304,2,0.7,2,0,0,0,0,1,0,3,Generation X,10.666666666666666,0.021875,0.021875,45.714285714285715,2,college
4549,58,33,73,93109,4,0.7,1,241,0,0,0,0,0,3,Generation X,14.6,0.00958904109589041,3.310958904109589,104.28571428571429,3,high school
4550,53,29,41,94080,2,0.8,1,0,0,0,0,1,0,3,Generation X,13.666666666666666,0.01951219512195122,0.01951219512195122,51.25,2,high school
4551,65,40,18,95621,1,1.5,2,0,0,0,0,1,0,4,Baby boomers,9.0,0.08333333333333333,0.08333333333333333,12.0,4,college
4552,27,0,28,91330,4,1.5,2,0,0,0,0,1,0,2,Millennials,5.6,0.05357142857142857,0.05357142857142857,18.666666666666668,1,college
4553,50,23,64,92037,1,2.67,2,0,0,0,0,0,0,3,Generation X,32.0,0.04171875,0.04171875,23.970037453183522,2,college
4554,50,25,44,92093,2,0.7,2,192,0,0,0,1,0,3,Generation X,14.666666666666666,0.015909090909090907,4.379545454545454,62.85714285714286,2,college
4555,41,16,109,94801,3,1.0,1,0,0,1,0,1,0,2,Millennials,27.25,0.009174311926605505,0.009174311926605505,109.0,2,high school
4556,43,19,71,95054,3,0.3,3,179,0,0,0,0,0,3,Generation X,17.75,0.004225352112676056,2.5253521126760563,236.66666666666669,2,postgraduate
4557,55,29,79,94608,2,1.1,1,0,0,1,0,1,0,3,Generation X,26.333333333333332,0.013924050632911394,0.013924050632911394,71.81818181818181,2,high school
4558,33,9,30,95054,2,1.0,2,0,0,0,0,1,0,2,Millennials,10.0,0.03333333333333333,0.03333333333333333,30.0,1,college
4559,44,19,82,95521,2,0.4,1,0,0,0,0,1,1,3,Generation X,27.333333333333332,0.004878048780487805,0.004878048780487805,205.0,2,high school
4560,47,20,101,91950,3,2.0,2,270,0,0,0,1,0,3,Generation X,25.25,0.019801980198019802,2.6930693069306932,50.5,2,college
4561,43,18,13,94709,2,0.1,2,0,0,0,1,1,1,3,Generation X,4.333333333333333,0.007692307692307693,0.007692307692307693,130.0,2,college
